(2018-09-18),http://samr.cfda.gov.cn/WS01/CL1948/236186.html,施乐辉外科植入物（北京）有限公司对测深器主动召回
(2018-09-18),http://samr.cfda.gov.cn/WS01/CL1948/236184.html,Heidelberg Engineering GmbH对共焦激光断层扫描仪主动召回
(2018-09-12),http://samr.cfda.gov.cn/WS01/CL1948/236241.html,Philips Medizin Systeme Boeblingen GmbH对胎儿监护仪主动召回
(2018-09-12),http://samr.cfda.gov.cn/WS01/CL1948/236242.html,"Becton Dickinson Infusion Therapy Systems, Inc.对一次性使用防针刺伤型静脉留置针主动召回"
(2018-09-12),http://samr.cfda.gov.cn/WS01/CL1948/236243.html,"Smith & Nephew, Inc.对全膝系统主动召回"
(2018-09-10),http://samr.cfda.gov.cn/WS01/CL1948/235862.html,"Topcon Medical Laser Systems, Ins 对眼科激光光凝机主动召回"
(2018-09-10),http://samr.cfda.gov.cn/WS01/CL1948/235858.html,"Utah Medical Products,Inc. 对脐血管导管主动召回"
(2018-09-10),http://samr.cfda.gov.cn/WS01/CL1948/235857.html,Meridian AG 对眼科Nd:YV0倍频激光治疗仪主动召回
(2018-09-10),http://samr.cfda.gov.cn/WS01/CL1948/235860.html,Fotona d.d. 对半导体激光治疗仪主动召回
(2018-09-10),http://samr.cfda.gov.cn/WS01/CL1948/235861.html,"Varian Medical Systems,Inc. 对医用直线加速器主动召回"
(2018-09-10),http://samr.cfda.gov.cn/WS01/CL1948/235859.html,"Utah Medical Products,Inc 对一次性使用外周中心静脉导管包主动召回"
(2018-09-05),http://samr.cfda.gov.cn/WS01/CL1948/234668.html,医疗器械召回事件报告表
(2018-09-05),http://samr.cfda.gov.cn/WS01/CL1948/234669.html,医疗器械召回事件报告表
(2018-09-04),http://samr.cfda.gov.cn/WS01/CL1948/235661.html,北京巴瑞德医疗器械有限公司对医用射线防护手套主动召回
(2018-09-03),http://samr.cfda.gov.cn/WS01/CL1948/234261.html,富士胶片和光纯耀（上海）化学有限公司对甲胎蛋白及其异质体比率测定试剂盒（免疫荧光法）等产品主动召回
(2018-09-03),http://samr.cfda.gov.cn/WS01/CL1948/235825.html,"bioMerieux,Inc 对革兰氏阳性细菌药敏卡片, bioMerieux,SA对革兰阳性细菌药敏卡片主动召回"
(2018-09-03),http://samr.cfda.gov.cn/WS01/CL1948/234266.html,爱克发医疗系统设备（上海）有限公司对数字化医用X射线摄像系统主动召回
(2018-09-03),http://samr.cfda.gov.cn/WS01/CL1948/234267.html,柯惠医疗器材国际贸易（上海）有限公司对呼吸机主动召回
(2018-09-03),http://samr.cfda.gov.cn/WS01/CL1948/234265.html,柯惠医疗器材国际贸易（上海）有限公司对脑电双频谱指数测量、脑电图仪主动召回
(2018-09-03),http://samr.cfda.gov.cn/WS01/CL1948/234263.html,西门子医疗系统有限公司对X射线诊断系统、数字化医用X射线摄影系统主动召回
(2018-09-03),http://samr.cfda.gov.cn/WS01/CL1948/234224.html,江苏维尔生物科技有限公司对人类免疫缺陷病毒抗体(HIV1/2)口腔分泌物检测试剂盒（胶体金法）主动召回
(2018-09-03),http://samr.cfda.gov.cn/WS01/CL1948/234264.html,罗氏诊断产品（上海）有限公司对DAB染色液等产品主动召回
(2018-09-03),http://samr.cfda.gov.cn/WS01/CL1948/234262.html,西门子医学诊断产品（上海）有限公司对全自动样品处理系统主动召回
(2018-08-29),http://samr.cfda.gov.cn/WS01/CL1948/235709.html,"Intuitive Surgical,Inc. 对内窥镜手术器械控制系统主动召回"
(2018-08-29),http://samr.cfda.gov.cn/WS01/CL1948/235691.html,北京东杰华医医疗器械有限公司对中频治疗仪主动召回
(2018-08-29),http://samr.cfda.gov.cn/WS01/CL1948/235741.html,北京康鼎医疗科技有限公司对强脉冲光治疗仪主动召回
(2018-08-29),http://samr.cfda.gov.cn/WS01/CL1948/235670.html,EOS IMAGING 对骨科X射线图像处理软件主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234054.html,上海普益医疗器械股份有限公司对一次性使用中心静脉导管包主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234047.html,上海久越医疗器械有限公司对血液透析导管及附件主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234052.html,贝克曼库尔特商贸（中国）有限公司对全自动生化分析仪主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234050.html,索灵诊断医疗设备（上海）有限公司对人类免疫缺陷病毒抗原及抗体联合检测试剂盒（化学发光法）等产品主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234044.html,英特格拉生命科技（上海）有限公司对颅内压传感器主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234055.html,梅里埃诊断产品（上海）有限公司对糖类抗原15-3检测试剂盒(酶联免疫荧光法）主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234048.html,伯乐生命医学产品（上海）有限公司对液体脂类质控品主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234043.html,卡瓦盛邦（上海）牙科医疗器械有限公司对牙科综合治疗台主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234053.html,通用电气医疗系统贸易发展（上海）有限公司对麻醉系统主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234045.html,上海西门子医疗器械有限公司对数字化医用X射线摄像系统主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234049.html,柯惠医疗器材国际贸易（上海）有限公司对外周斑块切除系统主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234051.html,上海普益医疗器械股份有限公司对一次性使用中心静脉导管包主动召回
(2018-08-28),http://samr.cfda.gov.cn/WS01/CL1948/234046.html,贝克曼库尔特商贸（中国）有限公司对血液分析仪主动召回
(2018-08-27),http://samr.cfda.gov.cn/WS01/CL1948/233988.html,广东必达医疗科技有限公司对医用外科口罩主动召回
(2018-08-25),http://samr.cfda.gov.cn/WS01/CL1948/237198.html,湖南臻和亦康医疗用品有限公司对一次性使用导尿包主动召回
(2018-08-23),http://samr.cfda.gov.cn/WS01/CL1948/235826.html,Biomet Orthopedics对组件式全膝关节系统主动召回
(2018-08-23),http://samr.cfda.gov.cn/WS01/CL1948/235828.html,Zimmer Inc.对金属髓内钉主动召回
(2018-08-22),http://samr.cfda.gov.cn/WS01/CL1948/233816.html,广东必达医疗科技有限公司对医用外科口罩主动召回
(2018-08-21),http://samr.cfda.gov.cn/WS01/CL1948/233752.html,北京华益精点生物技术有限公司对电动病床主动召回
(2018-08-21),http://samr.cfda.gov.cn/WS01/CL1948/233750.html,江苏维尔生物科技有限公司对人类免疫缺陷病毒抗体(HIV1/2)口腔分泌物检测试剂盒（胶体金法）主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233520.html,上海得邦得力激光技术有限公司对半导体激光治疗机主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233514.html,通用电气医疗系统贸易发展（上海）有限公司对磁共振成像系统、核磁共振成像系统主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233517.html,雷度米特医疗设备（上海）有限公司对血气、血氧、电解质和代谢物分析仪主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233516.html,伯乐生命医学产品（上海）有限公司对糖化血红蛋白Alc检测试剂盒（HPLC法）主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233512.html,雅培贸易（上海）有限公司对全自动生化分析仪主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233511.html,罗氏诊断产品（上海）有限公司对甲型肝炎病毒抗体测定试剂盒（电化学发光法）主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233524.html,上海得邦得力激光技术有限公司对半导体激光治疗机主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233521.html,上海得邦得力激光技术有限公司对半导体激光治疗机主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233527.html,奥森多医疗器械贸易（中国）有限公司对氯离子测定干片（直接电极法）、肌酐测定干片（酶法）主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233515.html,伯乐生命医学产品（上海）有限公司对免疫分析质控物主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233513.html,雅培贸易（上海）有限公司对肌酸激酶测定试剂盒（磷酸肌酸底物法）主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233519.html,奥森多医疗器械贸易（中国）有限公司对叶酸测定试剂包（化学发光法）等产品主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233522.html,上海得邦得力激光技术有限公司对二氧化碳激光治疗机主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233528.html,史帝瑞（上海）贸易有限公司对过氧化氢低温灭菌器主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233526.html,思培斯太空医疗仪器贸易（上海）有限公司对麻醉系统主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233518.html,雷度米特医疗设备（上海）有限公司对PH电极主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233525.html,迈柯唯（上海）医疗设备有限公司对人工心肺机-热交换水箱主动召回
(2018-08-14),http://samr.cfda.gov.cn/WS01/CL1948/233523.html,美敦力（上海）管理有限公司对一次性使用刀头主动召回
(2018-08-13),http://samr.cfda.gov.cn/WS01/CL1948/233424.html,安徽同致生物工程股份有限公司对γ-谷氨酰基转移酶测定试剂盒（IFCC推荐法）主动召回
(2018-08-13),http://samr.cfda.gov.cn/WS01/CL1948/233421.html,通用电气医疗系统（中国）有限公司对麻醉机主动召回
(2018-08-10),http://samr.cfda.gov.cn/WS01/CL1948/235827.html,TELEFLEX MEDICAL对一次性使用单管喉罩主动召回
(2018-08-08),http://samr.cfda.gov.cn/WS01/CL1948/235679.html,北京红祥聚科贸有限公司对一次性使用无菌吸痰管主动召回
(2018-08-08),http://samr.cfda.gov.cn/WS01/CL1948/235698.html,"Biokit, S.A迈科特公司对酶免和荧光免疫分析系统Pippeting Robotic Workstation 主动召回"
(2018-08-08),http://samr.cfda.gov.cn/WS01/CL1948/235713.html,北京红祥聚科贸有限公司对一次性使用无菌吸痰管主动召回
(2018-08-08),http://samr.cfda.gov.cn/WS01/CL1948/235686.html,"Intuitive Surgical,Inc. 对内窥镜手术器械控制系统主动召回"
(2018-08-07),http://samr.cfda.gov.cn/WS01/CL1948/233170.html,安徽同致生物工程股份有限公司对γ-谷氨酰基转移酶测定试剂盒（IFCC推荐法）主动召回
(2018-08-03),http://samr.cfda.gov.cn/WS01/CL1948/233090.html,天津市肾友达医疗设备技术开发有限公司对透析干粉主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233311.html,英特格拉生命科技（上海）有限公司对手术用头架主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233327.html,飞利浦（中国）投资有限公司对直接数字化成像系统、数字化医用X射线摄影系统主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/237201.html,邵阳智康医疗器械有限公司对一次性使用医用口罩主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/237196.html,邵阳智康医疗器械有限公司对一次性使用医用口罩主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233321.html,卡瓦盛邦（上海）牙科医疗器械有限公司对数字化口腔全景X射线机主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233320.html,强生（上海）医疗器材有限公司对股骨柄主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233294.html,上海科华生物工程股份有限公司对胆红素校准品试剂盒（冻干）（钒酸盐氧化法）主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233322.html,罗氏诊断产品（上海）有限公司对免疫球蛋白G检测试剂盒（免疫比浊法）主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233317.html,西门子医疗系统有限公司对血管造影系统、X射线血管造影系统、医用血管造影X射线机主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233307.html,雷度米特医疗设备（上海）有限公司对血气分析仪主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233312.html,康蒂思(上海)医疗器械有限公司对一次性使用心电电极主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233328.html,通用电气医疗系统贸易发展（上海）有限公司对呼吸机主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233326.html,飞利浦（中国）投资有限公司对病人监护仪主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233329.html,美敦力（上海）管理有限公司对微电极驱动器主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/237199.html,湖南三谊医疗科技有限公司对无线智能电子血压计主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/237200.html,湖南三谊医疗科技有限公司对无线智能电子血压计主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233296.html,伯乐生命医学产品（上海）有限公司对不规则抗体筛查用红细胞试剂、血型检测质控品、人ABO血型反定型用红细胞试剂盒主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233324.html,强生（上海）医疗器材有限公司对坐骨神经拉钩主动召回
(2018-08-02),http://samr.cfda.gov.cn/WS01/CL1948/233315.html,贝朗医疗（上海）国际贸易有限公司对连接神经丛阻滞套件主动召回
(2018-07-31),http://samr.cfda.gov.cn/WS01/CL1948/235656.html,HexaVision SARL对肝素表面处理亲水性丙烯酸人工晶状体主动召回
(2018-07-31),http://samr.cfda.gov.cn/WS01/CL1948/235671.html,Rayner Intraocular Lenses Limited对注入式多焦点亲水丙烯酸人工晶状体主动召回
(2018-07-31),http://samr.cfda.gov.cn/WS01/CL1948/235681.html,北京海粒三特电子技术研究所 对中频治疗仪主动召回
(2018-07-31),http://samr.cfda.gov.cn/WS01/CL1948/235690.html,润昌联合（北京）医疗设备有限公司对紫外光治疗仪主动召回
(2018-07-31),http://samr.cfda.gov.cn/WS01/CL1948/235676.html,北京体健科技发展有限公司对T999-1系列电脑中频治疗仪主动召回
(2018-07-24),http://samr.cfda.gov.cn/WS01/CL1948/232662.html,北京海粒三特电子技术研究所 对中频治疗仪主动召回
(2018-07-24),http://samr.cfda.gov.cn/WS01/CL1948/235829.html,Covidien llc对合成可吸收性外科缝线主动召回
(2018-07-24),http://samr.cfda.gov.cn/WS01/CL1948/235675.html,DIAGNOSTICA STAGO 对凝血酶原时间测定试剂盒（凝固法）（货号00667） 主动召回
(2018-07-24),http://samr.cfda.gov.cn/WS01/CL1948/232663.html,DIAGNOSTICA STAGO 对凝血酶原时间测定试剂盒（凝固法）（货号00667） 主动召回
(2018-07-24),http://samr.cfda.gov.cn/WS01/CL1948/235664.html,北京翔云电子设备厂有限公司对中频电疗仪主动召回
(2018-07-24),http://samr.cfda.gov.cn/WS01/CL1948/232661.html,北京翔云电子设备厂有限公司对中频电疗仪主动召回
(2018-07-23),http://samr.cfda.gov.cn/WS01/CL1948/232562.html,罗氏诊断产品（上海）有限公司对全自动化学发光免疫分析仪主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233331.html,徕卡显微系统（上海）贸易有限公司对染色机主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233333.html,雷度米特医疗设备（上海）有限公司对氨基末端B型脑钠肽前体测试卡（时间分辨免疫荧光法）主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233323.html,英国朗道实验诊断有限公司上海代表处对液态心肌标志物质控品主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233309.html,通用电气医疗系统贸易发展（上海）有限公司对病人监护仪主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233318.html,巴德医疗科技（上海）有限公司对体温控制仪主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233332.html,徕卡显微系统（上海）有限公司对轮转式切片机、平推式切片机主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233308.html,贝朗医疗（上海）国际贸易有限公司对可吸收外科缝线、可吸收外科带针缝线主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233305.html,波科国际医疗贸易（上海）有限公司对心脏消融系统主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233297.html,上海普益医疗器械股份有限公司对一次性使用中心静脉导管包主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233330.html,卡瓦盛邦（上海）牙科医疗器械有限公司对牙科综合治疗台主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233310.html,伯乐生命医学产品（上海）有限公司对尿液试纸检测质控物主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233302.html,奥森多医疗器械贸易（中国）有限公司对全段甲状旁腺激素测定试剂包（化学发光法）、全段甲状旁腺激素校准品主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233314.html,美敦力（上海）管理有限公司对移动式C形臂X射线机主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233313.html,雷度米特医疗设备（上海）有限公司对血气分析仪主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233292.html,施乐辉医用产品国际贸易（上海）有限公司对髋部联合加压交锁髓内钉系统主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233319.html,飞利浦（中国）投资有限公司对血管造影X射线系统、医用血管造影X射线系统主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233316.html,捷迈（上海）医疗国际贸易有限公司对股骨柄主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233293.html,迈柯唯（上海）医疗设备有限公司对主动脉内球囊反搏泵主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233336.html,通用电气医疗系统贸易发展（上海）有限公司对磁共振成像系统主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233337.html,奥森多医疗器械贸易（中国）有限公司对钠离子测定干片（直接电极法）主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233304.html,巴德医疗科技（上海）有限公司对体温控制仪主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233325.html,通用电气医疗系统贸易发展（上海）有限公司对彩色超声诊断仪主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233334.html,明尼苏达矿业制造（上海）国际贸易有限公司对患者升温系统主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233300.html,飞利浦（中国）投资有限公司对病人监护仪主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233335.html,柯惠医疗器材国际贸易（上海）有限公司对支气管导航系统主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233303.html,奥森多医疗器械贸易（中国）有限公司对甲胎蛋白校准品（化学发光法）、乙型肝炎病毒e抗体检测试剂盒（化学发光法）等产品主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233301.html,上海全安医疗器械有限公司对中心静脉导管套装主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233299.html,康尔福盛（上海）商贸有限公司对注射泵主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233306.html,上海浦东金环医疗用品有限公司对金属骨针主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233295.html,迈柯唯（上海）医疗设备有限公司对压力蒸汽灭菌器主动召回
(2018-07-17),http://samr.cfda.gov.cn/WS01/CL1948/233298.html,强生（上海）医疗器材有限公司对髋关节手术工具主动召回
(2018-07-16),http://samr.cfda.gov.cn/WS01/CL1948/232473.html,北京首医临床医学科技有限公司对α-淀粉酶测定试剂盒（EPS底物法）主动召回
(2018-07-16),http://samr.cfda.gov.cn/WS01/CL1948/235665.html,"Bioplate, Inc.对颅骨内固定系统主动召回"
(2018-07-16),http://samr.cfda.gov.cn/WS01/CL1948/232265.html,安吉诚信织带厂对弹性绷带主动召回
(2018-07-16),http://samr.cfda.gov.cn/WS01/CL1948/235658.html,日本丸高科技服务有限公司对 电位治疗仪主动召回
(2018-07-16),http://samr.cfda.gov.cn/WS01/CL1948/232266.html,湖州康德医疗器械有限公司对电动轮椅车主动召回
(2018-07-16),http://samr.cfda.gov.cn/WS01/CL1948/232468.html,株式会社拓普康对验光仪主动召回
(2018-07-16),http://samr.cfda.gov.cn/WS01/CL1948/235732.html,北京首医临床医学科技有限公司对α-淀粉酶测定试剂盒（EPS底物法）主动召回
(2018-07-16),http://samr.cfda.gov.cn/WS01/CL1948/232469.html,日本丸高科技服务有限公司对 电位治疗仪主动召回
(2018-07-16),http://samr.cfda.gov.cn/WS01/CL1948/232472.html,"Bioplate, Inc.对颅骨内固定系统主动召回"
